-- JAN
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00001', 1, '01-JAN-2020', '03-JAN-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02840', 46, '15-SEP-2022', '17-SEP-2022' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02841', 47, '15-SEP-2022', '17-SEP-2022' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02842', 48, '15-SEP-2022', '17-SEP-2022' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02843', 49, '16-SEP-2022', '18-SEP-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02844', 50, '16-SEP-2022', '18-SEP-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02845', 51, '16-SEP-2022', '18-SEP-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02846', 52, '17-SEP-2022', '19-SEP-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02847', 53, '17-SEP-2022', '19-SEP-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02848', 54, '17-SEP-2022', '19-SEP-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02849', 55, '18-SEP-2022', '20-SEP-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02850', 56, '18-SEP-2022', '20-SEP-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02851', 57, '18-SEP-2022', '20-SEP-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02852', 58, '19-SEP-2022', '21-SEP-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02853', 59, '19-SEP-2022', '21-SEP-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02854', 60, '19-SEP-2022', '21-SEP-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02855', 61, '20-SEP-2022', '22-SEP-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02856', 62, '20-SEP-2022', '22-SEP-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02857', 63, '20-SEP-2022', '22-SEP-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02858', 64, '21-SEP-2022', '23-SEP-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02859', 65, '21-SEP-2022', '23-SEP-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02860', 66, '21-SEP-2022', '23-SEP-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02861', 67, '22-SEP-2022', '24-SEP-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02862', 68, '22-SEP-2022', '24-SEP-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02863', 69, '22-SEP-2022', '24-SEP-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02864', 70, '23-SEP-2022', '25-SEP-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02865', 71, '23-SEP-2022', '25-SEP-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02866', 72, '24-SEP-2022', '26-SEP-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02867', 73, '24-SEP-2022', '26-SEP-2022' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02868', 74, '25-SEP-2022', '27-SEP-2022' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02869', 75, '25-SEP-2022', '27-SEP-2022' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02870', 76, '26-SEP-2022', '28-SEP-2022' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02871', 77, '26-SEP-2022', '28-SEP-2022' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02872', 78, '27-SEP-2022', '29-SEP-2022' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02873', 79, '27-SEP-2022', '29-SEP-2022' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02873', 106, '27-SEP-2022', '29-SEP-2022' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02873', 107, '27-SEP-2022', '29-SEP-2022' , 2);



-- OCT
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02874', 80, '02-OCT-2022', '04-OCT-2022' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02874', 101, '02-OCT-2022', '04-OCT-2022' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02874', 102, '02-OCT-2022', '04-OCT-2022' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02875', 81, '03-OCT-2022', '05-OCT-2022' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02876', 82, '03-OCT-2022', '05-OCT-2022' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02877', 83, '03-OCT-2022', '05-OCT-2022' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02878', 84, '04-OCT-2022', '06-OCT-2022' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02879', 85, '04-OCT-2022', '06-OCT-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02880', 86, '04-OCT-2022', '06-OCT-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02881', 87, '05-OCT-2022', '07-OCT-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02882', 88, '05-OCT-2022', '07-OCT-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02883', 89, '05-OCT-2022', '07-OCT-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02884', 90, '06-OCT-2022', '08-OCT-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02885', 91, '06-OCT-2022', '08-OCT-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02886', 92, '06-OCT-2022', '08-OCT-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02887', 93, '07-OCT-2022', '09-OCT-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02888', 94, '07-OCT-2022', '09-OCT-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02889', 95, '07-OCT-2022', '09-OCT-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02890', 96, '08-OCT-2022', '10-OCT-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02891', 97, '08-OCT-2022', '10-OCT-2022' , 5);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02892', 98, '08-OCT-2022', '10-OCT-2022' , 5);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02893', 99, '09-OCT-2022', '11-OCT-2022' , 5);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02894', 100, '09-OCT-2022', '11-OCT-2022' , 5);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02895', 1, '09-OCT-2022', '11-OCT-2022' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02896', 2, '10-OCT-2022', '12-OCT-2022' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02897', 3, '10-OCT-2022', '12-OCT-2022' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02898', 4, '10-OCT-2022', '12-OCT-2022' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02899', 5, '11-OCT-2022', '13-OCT-2022' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02900', 6, '11-OCT-2022', '13-OCT-2022' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02901', 7, '11-OCT-2022', '13-OCT-2022' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02902', 8, '12-OCT-2022', '14-OCT-2022' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02903', 9, '12-OCT-2022', '14-OCT-2022' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02904', 10, '12-OCT-2022', '14-OCT-2022' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02905', 11, '13-OCT-2022', '15-OCT-2022' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02906', 12, '13-OCT-2022', '15-OCT-2022' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02907', 13, '13-OCT-2022', '15-OCT-2022' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02908', 14, '14-OCT-2022', '16-OCT-2022' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02909', 15, '14-OCT-2022', '16-OCT-2022' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02910', 16, '14-OCT-2022', '16-OCT-2022' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02911', 17, '15-OCT-2022', '17-OCT-2022' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02912', 18, '15-OCT-2022', '17-OCT-2022' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02913', 19, '15-OCT-2022', '17-OCT-2022' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02914', 20, '16-OCT-2022', '18-OCT-2022' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02915', 21, '16-OCT-2022', '18-OCT-2022' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02916', 22, '16-OCT-2022', '18-OCT-2022' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02917', 23, '17-OCT-2022', '19-OCT-2022' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02918', 24, '17-OCT-2022', '19-OCT-2022' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02919', 25, '17-OCT-2022', '19-OCT-2022' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02920', 26, '18-OCT-2022', '20-OCT-2022' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02921', 27, '18-OCT-2022', '20-OCT-2022' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02922', 28, '18-OCT-2022', '20-OCT-2022' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02923', 29, '19-OCT-2022', '21-OCT-2022' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02924', 30, '19-OCT-2022', '21-OCT-2022' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02925', 31, '19-OCT-2022', '21-OCT-2022' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02926', 32, '20-OCT-2022', '22-OCT-2022' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02927', 33, '20-OCT-2022', '22-OCT-2022' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02928', 34, '20-OCT-2022', '22-OCT-2022' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02929', 35, '21-OCT-2022', '23-OCT-2022' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02930', 36, '21-OCT-2022', '23-OCT-2022' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02931', 37, '21-OCT-2022', '23-OCT-2022' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02931', 105, '21-OCT-2022', '23-OCT-2022' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02931', 106, '21-OCT-2022', '23-OCT-2022' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02932', 38, '22-OCT-2022', '24-OCT-2022' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02933', 39, '22-OCT-2022', '24-OCT-2022' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02934', 40, '22-OCT-2022', '24-OCT-2022' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02935', 41, '23-OCT-2022', '25-OCT-2022' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02936', 42, '23-OCT-2022', '25-OCT-2022' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02937', 43, '24-OCT-2022', '26-OCT-2022' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02938', 44, '24-OCT-2022', '26-OCT-2022' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02939', 45, '25-OCT-2022', '27-OCT-2022' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02940', 46, '25-OCT-2022', '27-OCT-2022' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02941', 47, '26-OCT-2022', '28-OCT-2022' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02942', 48, '26-OCT-2022', '28-OCT-2022' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02943', 49, '27-OCT-2022', '29-OCT-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02944', 50, '27-OCT-2022', '29-OCT-2022' , 3);



--NOV
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02945', 51, '01-NOV-2022', '03-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02946', 52, '01-NOV-2022', '03-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02947', 53, '01-NOV-2022', '03-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02948', 54, '02-NOV-2022', '04-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02949', 55, '02-NOV-2022', '04-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02950', 56, '02-NOV-2022', '04-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02951', 57, '02-NOV-2022', '04-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02952', 58, '03-NOV-2022', '05-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02953', 59, '03-NOV-2022', '05-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02954', 60, '03-NOV-2022', '05-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02955', 61, '04-NOV-2022', '06-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02956', 62, '04-NOV-2022', '06-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02957', 63, '04-NOV-2022', '06-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02958', 64, '05-NOV-2022', '07-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02959', 65, '05-NOV-2022', '07-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02960', 66, '05-NOV-2022', '07-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02961', 67, '06-NOV-2022', '08-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02962', 68, '06-NOV-2022', '08-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02963', 69, '06-NOV-2022', '08-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02964', 70, '07-NOV-2022', '09-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02965', 71, '07-NOV-2022', '09-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02966', 72, '07-NOV-2022', '09-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02966', 108, '07-NOV-2022', '09-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02966', 107, '07-NOV-2022', '09-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02967', 73, '08-NOV-2022', '10-NOV-2022' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02968', 74, '08-NOV-2022', '10-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02969', 75, '08-NOV-2022', '10-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02970', 76, '09-NOV-2022', '11-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02971', 77, '09-NOV-2022', '11-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02972', 78, '09-NOV-2022', '11-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02973', 79, '10-NOV-2022', '12-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02974', 80, '10-NOV-2022', '12-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02975', 81, '10-NOV-2022', '12-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02976', 82, '11-NOV-2022', '13-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02977', 83, '11-NOV-2022', '13-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02978', 84, '11-NOV-2022', '13-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02979', 85, '12-NOV-2022', '14-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02980', 86, '12-NOV-2022', '14-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02981', 87, '12-NOV-2022', '14-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02982', 88, '13-NOV-2022', '15-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02983', 89, '13-NOV-2022', '15-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02984', 90, '13-NOV-2022', '15-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02985', 91, '14-NOV-2022', '16-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02986', 92, '14-NOV-2022', '16-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02987', 93, '14-NOV-2022', '16-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02988', 94, '15-NOV-2022', '17-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02989', 95, '15-NOV-2022', '17-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02990', 96, '15-NOV-2022', '17-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02991', 97, '16-NOV-2022', '18-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02992', 98, '16-NOV-2022', '18-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02993', 99, '16-NOV-2022', '18-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02994', 100, '17-NOV-2022', '19-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02995', 1, '17-NOV-2022', '19-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02996', 2, '17-NOV-2022', '19-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02997', 3, '18-NOV-2022', '20-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02998', 4, '18-NOV-2022', '20-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R02999', 5, '18-NOV-2022', '20-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R03000', 6, '19-NOV-2022', '21-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R03001', 7, '19-NOV-2022', '21-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R03002', 8, '19-NOV-2022', '21-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R03003', 9, '20-NOV-2022', '22-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R03004', 10, '20-NOV-2022', '22-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R03005', 11, '20-NOV-2022', '22-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R03006', 12, '21-NOV-2022', '23-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R03007', 13, '21-NOV-2022', '23-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R03008', 14, '21-NOV-2022', '23-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R03009', 15, '22-NOV-2022', '24-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R03010', 16, '22-NOV-2022', '24-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R03011', 17, '22-NOV-2022', '24-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R03012', 18, '23-NOV-2022', '25-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R03013', 19, '23-NOV-2022', '25-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R03014', 20, '24-NOV-2022', '26-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R03015', 21, '24-NOV-2022', '26-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R03016', 22, '25-NOV-2022', '27-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R03017', 23, '25-NOV-2022', '27-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R03018', 24, '26-NOV-2022', '28-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R03019', 25, '26-NOV-2022', '28-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R03020', 26, '27-NOV-2022', '29-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R03021', 27, '27-NOV-2022', '29-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R03022', 28, '27-NOV-2022', '29-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R03023', 29, '27-NOV-2022', '29-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R03024', 30, '27-NOV-2022', '29-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R03025', 31, '27-NOV-2022', '29-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R03026', 32, '27-NOV-2022', '29-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R03027', 33, '27-NOV-2022', '29-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R03028', 34, '28-NOV-2022', '30-NOV-2022' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R03029', 35, '28-NOV-2022', '30-NOV-2022' , 3);
