--PAYEMENT 2020

--JAN
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R00001' , 'S001' , 'VSCC', '03-JAN-2020', 369.82);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02940' , 'S005' , 'CASH', '27-OCT-2022', 565.80);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02941' , 'S005' , 'CASH', '28-OCT-2022', 552.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02942' , 'S005' , 'CASH', '28-OCT-2022', 538.20);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02943' , 'S002' , 'CASH', '29-OCT-2022', 1456.32);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02944' , 'S002' , 'CASH', '29-OCT-2022', 1640.04);

--NOV
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02945' , 'S002' , 'AECC', '03-NOV-2022', 1456.32);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02946' , 'S003' , 'ONBK', '03-NOV-2022', 1847.58);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02947' , 'S001' , 'MSCC', '03-NOV-2022', 1367.52);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02948' , 'S003' , 'AECC', '04-NOV-2022' , 1385.28);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02949' , 'S004' , 'TNGO', '04-NOV-2022', 1480.92);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02950' , 'S004' , 'GBAB', '04-NOV-2022', 1456.32);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02951' , 'S004' , 'MSCC', '04-NOV-2022', 1418.84);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02952' , 'S005' , 'VSCC', '05-NOV-2022', 1420.80);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02953' , 'S006' , 'DBCD', '05-NOV-2022', 1456.32);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02954' , 'S001' , 'CASH', '05-NOV-2022', 1456.32);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02955' , 'S005' , 'CASH', '06-NOV-2022', 640.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02956' , 'S001' , 'CHEQ', '06-NOV-2022', 656.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02957' , 'S001' , 'VSCC', '06-NOV-2022', 951.20);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02958' , 'S005' , 'CASH', '07-NOV-2022', 624.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02959' , 'S001' , 'CASH', '07-NOV-2022', 640.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02960' , 'S005' , 'CASH', '07-NOV-2022', 656.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02961' , 'S001' , 'CASH', '08-NOV-2022', 624.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02962' , 'S004' , 'CASH', '08-NOV-2022', 640.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02963' , 'S004' , 'AECC', '08-NOV-2022', 656.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02964' , 'S001' , 'ONBK', '09-NOV-2022', 656.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02965' , 'S003' , 'MSCC', '09-NOV-2022', 632.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02966' , 'S003' , 'AECC', '09-NOV-2022', 3263.60);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02967' , 'S004' , 'TNGO', '10-NOV-2022', 583.02);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02968' , 'S004' , 'GBAB', '10-NOV-2022', 590.40);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02969' , 'S004' , 'MSCC', '10-NOV-2022', 605.16);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02970' , 'S005' , 'VSCC', '11-NOV-2022', 575.64);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02971' , 'S005' , 'DBCD', '11-NOV-2022', 590.40);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02972' , 'S005' , 'CASH', '11-NOV-2022', 605.16);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02973' , 'S003' , 'CASH', '12-NOV-2022', 575.64);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02974' , 'S003' , 'CHEQ', '12-NOV-2022', 614.62);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02975' , 'S003' , 'VSCC', '12-NOV-2022', 605.16);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02976' , 'S005' , 'CASH', '13-NOV-2022', 605.16);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02977' , 'S005' , 'CASH', '13-NOV-2022', 583.02);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02978' , 'S004' , 'AECC', '13-NOV-2022', 605.16);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02979' , 'S003' , 'ONBK', '14-NOV-2022', 936.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02980' , 'S003' , 'MSCC', '14-NOV-2022', 1060.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02981' , 'S003' , 'AECC', '14-NOV-2022', 1215.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02982' , 'S004' , 'TNGO', '15-NOV-2022', 984.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02983' , 'S004' , 'GBAB', '15-NOV-2022', 924.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02984' , 'S004' , 'MSCC', '15-NOV-2022', 984.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02985' , 'S005' , 'VSCC', '16-NOV-2022', 972.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02986' , 'S005' , 'DBCD', '16-NOV-2022', 936.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02987' , 'S005' , 'CASH', '16-NOV-2022', 924.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02988' , 'S003' , 'CASH', '17-NOV-2022', 960.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02989' , 'S003' , 'CHEQ', '17-NOV-2022', 984.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02990' , 'S003' , 'VSCC', '17-NOV-2022', 948.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02991' , 'S001' , 'CASH', '18-NOV-2022', 1180.80);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02992' , 'S001' , 'CASH', '18-NOV-2022', 1180.80);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02993' , 'S005' , 'CASH', '18-NOV-2022', 1357.20);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02994' , 'S001' , 'CASH', '19-NOV-2022', 1152.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02995' , 'S004' , 'CASH', '19-NOV-2022', 324.72);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02996' , 'S004' , 'AECC', '19-NOV-2022', 324.72);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02997' , 'S003' , 'ONBK', '20-NOV-2022', 308.88);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02998' , 'S001' , 'MSCC', '20-NOV-2022', 740.80);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02999' , 'S003' , 'AECC', '20-NOV-2022', 324.72);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03000' , 'S004' , 'TNGO', '21-NOV-2022', 324.72);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03001' , 'S001' , 'GBAB', '21-NOV-2022', 328.68);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03002' , 'S004' , 'MSCC', '21-NOV-2022', 324.72);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03003' , 'S001' , 'VSCC', '22-NOV-2022', 308.88);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03004' , 'S005' , 'DBCD', '22-NOV-2022', 312.84);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03005' , 'S001' , 'CASH', '22-NOV-2022', 316.80);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03006' , 'S001' , 'CASH', '23-NOV-2022', 324.72);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03007' , 'S001' , 'CHEQ', '23-NOV-2022', 390.32);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03008' , 'S003' , 'VSCC', '23-NOV-2022' , 376.04);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03009' , 'S005' , 'CASH', '24-NOV-2022', 380.80);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03010' , 'S002' , 'CASH', '24-NOV-2022', 380.80);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03011' , 'S002' , 'AECC', '24-NOV-2022', 376.04);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03012' , 'S002' , 'ONBK', '25-NOV-2022', 685.52);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03013' , 'S003' , 'MSCC', '25-NOV-2022', 371.28);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03014' , 'S003' , 'AECC', '26-NOV-2022', 474.79);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03015' , 'S004' , 'TNGO', '26-NOV-2022', 390.32);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03016' , 'S004' , 'GBAB', '27-NOV-2022', 376.04);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03017' , 'S004' , 'MSCC', '27-NOV-2022', 390.32);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03018' , 'S005' , 'VSCC', '28-NOV-2022', 380.80);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03019' , 'S005' , 'DBCD', '28-NOV-2022', 390.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03020' , 'S005' , 'CASH', '29-NOV-2022', 418.20);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03021' , 'S002' , 'CASH', '29-NOV-2022', 395.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03022' , 'S003' , 'CHEQ', '29-NOV-2022', 800.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03023' , 'S003' , 'VSCC', '29-NOV-2022', 500.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03024' , 'S002' , 'CASH', '29-NOV-2022', 500.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03025' , 'S005' , 'CASH', '29-NOV-2022', 500.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03026' , 'S005' , 'CASH', '29-NOV-2022', 500.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03027' , 'S002' , 'CASH', '29-NOV-2022', 500.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03028' , 'S004' , 'CASH', '30-NOV-2022', 800.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03029' , 'S002' , 'AECC', '30-NOV-2022', 500.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03030' , 'S002' , 'ONBK', '30-NOV-2022', 500.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03031' , 'S002' , 'MSCC', '30-NOV-2022', 690.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03032' , 'S003' , 'AECC', '30-NOV-2022', 690.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03033' , 'S004' , 'TNGO', '30-NOV-2022', 690.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03034' , 'S004' , 'GBAB', '30-NOV-2022', 690.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03035' , 'S002' , 'MSCC', '30-NOV-2022', 690.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03036' , 'S002' , 'VSCC', '30-NOV-2022', 690.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03037' , 'S005' , 'DBCD', '30-NOV-2022', 690.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03038' , 'S005' , 'CASH', '30-NOV-2022', 690.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03039' , 'S003' , 'CASH', '30-NOV-2022', 690.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03040' , 'S003' , 'CHEQ', '30-NOV-2022', 690.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03041' , 'S003' , 'VSCC', '30-NOV-2022', 690.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03042' , 'S005' , 'CASH', '30-NOV-2022', 690.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03043' , 'S005' , 'CASH', '30-NOV-2022', 1776.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03044' , 'S004' , 'AECC', '30-NOV-2022', 1776.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03045' , 'S003' , 'ONBK', '30-NOV-2022', 1776.00);

--DEC
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03046' , 'S002' , 'MSCC', '01-DEC-2022', 1776.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03047' , 'S002' , 'AECC', '01-DEC-2022', 1776.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03048' , 'S004' , 'TNGO', '01-DEC-2022', 1776.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03049' , 'S004' , 'GBAB', '01-DEC-2022', 1776.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03050' , 'S004' , 'MSCC', '01-DEC-2022', 1776.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03051' , 'S005' , 'VSCC', '01-DEC-2022', 1776.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03052' , 'S005' , 'DBCD', '01-DEC-2022', 1776.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03053' , 'S005' , 'CASH', '01-DEC-2022', 1776.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03054' , 'S003' , 'CASH', '01-DEC-2022', 2076.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03055' , 'S003' , 'CHEQ', '01-DEC-2022', 3680.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03056' , 'S006' , 'CASH', '01-DEC-2022', 800.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03057' , 'S006' , 'CASH', '02-DEC-2022', 800.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03058' , 'S002' , 'CASH', '02-DEC-2022', 800.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03059' , 'S002' , 'CASH', '02-DEC-2022', 800.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03060' , 'S002' , 'AECC', '02-DEC-2022', 800.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03061' , 'S003' , 'ONBK', '02-DEC-2022', 800.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03062' , 'S003' , 'MSCC', '02-DEC-2022', 800.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03063' , 'S001' , 'AECC', '02-DEC-2022', 800.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03064' , 'S001' , 'TNGO', '02-DEC-2022', 800.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03065' , 'S001' , 'GBAB', '03-DEC-2022', 656.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03066' , 'S001' , 'MSCC', '03-DEC-2022', 830.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03067' , 'S005' , 'VSCC', '03-DEC-2022', 568.26);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03068' , 'S005' , 'DBCD', '04-DEC-2022', 809.64);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03069' , 'S005' , 'CASH', '04-DEC-2022', 605.16);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03070' , 'S003' , 'CASH', '04-DEC-2022', 637.96);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03071' , 'S003' , 'CHEQ', '04-DEC-2022', 583.02);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03072' , 'S006' , 'VSCC', '05-DEC-2022', 590.40);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03073' , 'S006' , 'CASH', '05-DEC-2022', 605.16);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03074' , 'S006' , 'CASH', '05-DEC-2022', 605.16);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03075' , 'S002' , 'MSCC', '06-DEC-2022', 590.40);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03076' , 'S002' , 'AECC', '06-DEC-2022', 605.16);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03077' , 'S002' , 'TNGO', '06-DEC-2022', 3163.56);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03078' , 'S005' , 'VSCC', '07-DEC-2022', 575.64);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03079' , 'S006' , 'DBCD', '07-DEC-2022', 960.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03080' , 'S006' , 'CASH', '07-DEC-2022', 984.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03081' , 'S003' , 'CASH', '08-DEC-2022', 936.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03082' , 'S002' , 'CHEQ', '08-DEC-2022', 960.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03083' , 'S001' , 'VSCC', '08-DEC-2022', 3345.60);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03084' , 'S005' , 'CASH', '09-DEC-2022', 984.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03085' , 'S005' , 'CASH', '09-DEC-2022', 948.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03086' , 'S004' , 'CASH', '09-DEC-2022', 1230.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03087' , 'S004' , 'AECC', '10-DEC-2022', 948.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03088' , 'S003' , 'ONBK', '10-DEC-2022', 960.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03089' , 'S003' , 'MSCC', '10-DEC-2022', 984.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03090' , 'S003' , 'AECC', '11-DEC-2022', 936.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R03091' , 'S004' , 'TNGO', '11-DEC-2022', 1152.00);
